source_row	google_link	google_desc	immich_candidates	immich_desc	match_id	immich_link	confidence	signals	notes
item_log.tsv:79	https://photos.google.com/share/AF1QipPKHAATyv31gdtrFY8lkrJmk5PNvQQbgyH9Ai8g-AnvfV_6UQRESomCd1Ez2viYeA?key=RURXdkt4aXZKVjFqLW1fT3Axc05LNkFFUjlsSjVR	Mike Zito setlist (printed)	04458858-f2f7-44be-a811-7623db32f5d9		04458858-f2f7-44be-a811-7623db32f5d9	https://photos.redhat-bootlegs.net/share/bEcyQ4O0cOOf90FiRjE5ai_B2oqHL1R2-MV7tUdkRk_Fs_84IhWDzc8n1MvfuXeqjzw	3		
item_log.tsv:80	https://photos.google.com/share/AF1QipMu85ukiIxQ4lFyTZFB2CHZ53nUM5hmmtBB9_YQ2M6q8exi1Awy0ztJkU4rZoVSzA?key=bm9oMU1QeWlxZ3MtOVNaQm9fbFI1OVdBZTNKYWRR	Suzanne Vega setlist (printed)	f0cd6769-c649-4924-87e3-5d96ae717814		f0cd6769-c649-4924-87e3-5d96ae717814	https://photos.redhat-bootlegs.net/share/cklJ2PbDN9FBTFVtZpI5K5eRNN61nNIopAEvEeqWsRw0z_SWgg_TRxnUQDjzsqFsUqA	3	ocr-name	
item_log.tsv:81	https://photos.google.com/share/AF1QipP9ZgHflfWm_8fX8aOqK5FCRPzE-dJhAvGq35TvOJ74CXFJLNgM5FYl-YjGgxMzsg?key=Vjl1T1d6enNGeTJITWU1Szd3dGJnM0lidzk0dnRR	Suzanne Vega setlist (printed)	d0605c83-c1f8-413d-8f1d-1bd6811ec26e		d0605c83-c1f8-413d-8f1d-1bd6811ec26e	https://photos.redhat-bootlegs.net/share/1zdrpS93wyPRfYVmXFj2R2o2zEj6FItVBmtEHlv7GXHDkuBqpXyjjMklFTIL5Q5aoRQ	3	ocr-name	
item_log.tsv:82	https://photos.google.com/share/AF1QipPsG-4Xup9glxT1SFNrqyOfa6qTx8uzGvibXgHMpeMOO0Mixr2K66rlyqtiCsxv5A?key=UDFyeFZyZ1pMV2gzNmlOVG1UdndZU2xMTk52NWR3	Sue Foley setlist (printed)	e98f98f6-d1d7-4893-ba79-89e8520ddb1a		e98f98f6-d1d7-4893-ba79-89e8520ddb1a	https://photos.redhat-bootlegs.net/share/M4gWJkFdmyfFOwLamSLKkOm0PyuWto_N0KX_SMOo40SLrMk81s6RxO1u4bbNl9ZKSek	3	ocr-name	
item_log.tsv:83 ; item_log.tsv:84 ; item_log.tsv:85 ; item_log.tsv:86	https://photos.google.com/share/AF1QipOJRpgKFcr8R5_0OKS53LsPLtvkdpaii7lY2wgIuDObBOoMgWfs71YH5QzKlv3ECw?key=dXUtSU9yQ1MwUm1MZEoybU5QcFdyZ0RMMDRNM0xR	Judith Hill setlist (handwritten) / Pee Wee Hill setlist (handwritten) / Michiko Hill setlist (handwritten) / Shadrack "Shaddy" Oppong setlist (handwritten)	6536bc07-e28d-4245-80e5-7079f33323e0		6536bc07-e28d-4245-80e5-7079f33323e0	https://photos.redhat-bootlegs.net/share/tUzCcoZnMhuuZPoFu4U2pNSv-DB7nTXVOefNTd5Yq-CitCDVbLqzCbJ_Kf_La9hCp7I	3	ocr-name	
item_log.tsv:87	https://photos.google.com/share/AF1QipPvKVBTfl3-Qh-v3k1uv2sm9dzlJfa-YuBZUDEHOfN8X5pMXviuR8gMnl5FPgJzHA?key=UjdSR0tDdnFJOEs4ckZmbWl6blRZR0pEWXVFZzlR	Kanene Pipkin setlist (printed)	664a1d55-1f0e-43d5-81bd-0262e4d8b0f6		664a1d55-1f0e-43d5-81bd-0262e4d8b0f6	https://photos.redhat-bootlegs.net/share/dQRkeghCQzFkP4uLWcHMnGNemvQoABPrL0OS2Cl6Xq7ZJd3zDubEIgVT8qchWakVN5U	3	date:2025-11-14	
item_log.tsv:88	https://photos.google.com/share/AF1QipNDe1j7-yb8IRqT1_TiM-eaKqRpiCh6fEJNo4hQYJjm-FWWpkWFRz6onJGERA0F-g?key=Q28xX0JGR19iaFRYQjBNdjhXdDhINFgzS2FXMWx3	JJ Grey setlist (printed)	bb09616e-0b9c-468a-a048-4eeed6e76145		bb09616e-0b9c-468a-a048-4eeed6e76145	https://photos.redhat-bootlegs.net/share/786PlvcdZA5GPTwd2MtIUk2SxBTpYHETYT_6iH8XtgOujzf0p2CUdaw6CW4yL3cF8jY	3	date:2024-04-13	
item_log.tsv:89	https://photos.google.com/share/AF1QipP5vp9_BKvnDtbT84y_IXEhWM_2dSyz1yFf7VVWNHeLSMItYvktaZOAQwpGzah9Kw?key=d0cwcHlJeVEwNFVMbXhIYkpLZGVXN0dUOHJHc29R	Kingsley Flood setlist (printed)	3e1a0a68-ad00-4637-81e4-8bdc3c203367		3e1a0a68-ad00-4637-81e4-8bdc3c203367	https://photos.redhat-bootlegs.net/share/8Stj_ZXNKpPcbwi060_eQIwG4oAmUU6C_yQ7KIyEGFHwWNF2yW1kpwhW-9o97m3EFxg	3	date:2023-09-09	
item_log.tsv:90	https://photos.google.com/share/AF1QipNgwRe2LYvOEPVEUdaJ9nMXlhWma1HyeEfXAVPPKXXMhLqQ-__H16tPaz92JYJ8nw?key=dEJnTGlDQU5UbXpYNm1fMmltdUlFUWZjNWowNEpB	Sonny Landreth setlist (printed)	061dee9f-0a96-42be-a8f1-aa26994b87ea		061dee9f-0a96-42be-a8f1-aa26994b87ea	https://photos.redhat-bootlegs.net/share/9fnDj2rkk2j3EpXTNOBW8Hbqg8lE5JY4WjDIKfWT403B51-MggDa1uQf1cpJfijpafU	3	ocr-name|ocr:7songs	
item_log.tsv:91	https://photos.google.com/share/AF1QipOA_r8wjiCimOIdiXg4u8Pu0iSPvsi_oyN1hDWBn9s5K8nRnGL_pwLFL-xb_WUT2w?key=dGgzVVJ2V2FQemFkdzZWNENZVDktSzg2azcyaHRB	Danielle Nicole setlist (handwritten)	705ebe43-69b4-4207-bff1-9fbd223656ae		705ebe43-69b4-4207-bff1-9fbd223656ae	https://photos.redhat-bootlegs.net/share/QlfuW7S3OzgRSpjkjWbIOO7Dux8y3q0uQjzWDVlz8zaPhOSuyToRbG1OX3SuM1_MZeM	3	ocr-name	
item_log.tsv:92 ; item_log.tsv:93	https://photos.google.com/share/AF1QipOYkKXMbmLIWyem7ObZEosLVeYXj3VbiGF5wdiTWdzFyZmc4Ts35x6Z3W72v6SfdA?key=Q0F4R1l4eGxOT2NqN3JLSW54ZGFUdVEwVmlaRnVB	Mark Rinzel setlist (printed) / Alan Camlet setlist (printed)	397895eb-7b22-4938-8fbe-652aba3fdc4e		397895eb-7b22-4938-8fbe-652aba3fdc4e	https://photos.redhat-bootlegs.net/share/chfN8yGVl6a60Gq6mALvNa3s6__taBEmNv5B2v5nBN_To82zKuSk0GpOBQveCdk4L_k	3		
item_log.tsv:94	https://photos.google.com/share/AF1QipOfYFYLhczu1DrAglad3NN85SlS4XgVFT5cVkP51LJq2QisFNTtUvXyQlJ8_b2HUQ?key=aXJhSmJ3cTFNVndvaF9Ba0JRUjNmeU90ejl4R1FB	Enter the Haggis setlist (printed)	16718932-a2f8-4a9a-ab4e-f872115e26f5		16718932-a2f8-4a9a-ab4e-f872115e26f5	https://photos.redhat-bootlegs.net/share/Ju6aYWKf_YlUWGGG2PSqylb_RTnItKkkwC-er4cebfB6fxDW-LHvOyd-5FtT_rXSvrI	3		
item_log.tsv:95	https://photos.google.com/share/AF1QipNVDgvTwjoUZsep1aH5fLYKuFNtd3xTKJtUd51XEEPg-iZ1JYPMYltfhP7VSjlb_Q?key=dkRBQU16c2g4TkF5TTVodlRHRGRhc0tKVnM1Uzh3	Kanene Pipkin setlist (printed)	3bdf23d7-ab15-4eca-8f9d-50d7b16b7c28		3bdf23d7-ab15-4eca-8f9d-50d7b16b7c28	https://photos.redhat-bootlegs.net/share/XyAGk6xXQ3yRTX92cz-FGft-_thblNsJTaH51Megwrz8vvcnHP3rTyLIkqdFMp57haE	3	date:2023-11-26	
item_log.tsv:96 ; item_log.tsv:97	https://photos.google.com/share/AF1QipNdsTpL2rZd-CwmB-Ti9MFLyybS7LPGquDiOzZbq1SGy-3d4_nFbwuIMQlBZ2Ku9Q?key=NE5GMjZTbDgyQ0g2QmROcThpOHFUa0g4ZkpaUmpn	Laura Rogers setlist (handwritten) / Lydia Slagle setlist (handwritten)	32be5736-c6b5-4439-97bd-4551e8f38ecc		32be5736-c6b5-4439-97bd-4551e8f38ecc	https://photos.redhat-bootlegs.net/share/20gI-pIWtLTzdtEOEM6AbIveC09DpCr5wTHKNdJxyBvubyeO_6aM2qP5yuf70ble2zI	3		
item_log.tsv:98	https://photos.google.com/share/AF1QipMWE40Z5q_AfrqwMDiNgg_f8N9E3Pt0xm8yHUUcXdI4vaPpyUQNfzGeAvUATgvfqA?key=M0piVnNFRkY2aVdHbk56SnNjS0s0bWo4TGdYdFJn	ZZ Ward setlist (printed)	3f64eadf-8400-428b-9376-1794be723e11		3f64eadf-8400-428b-9376-1794be723e11	https://photos.redhat-bootlegs.net/share/TCI_jcknAUp5FRYFoRvl6SDQDSWFwh4H5vt0ASj2Ra_qgROZbR1AFZpb-M-lP1E1Ab8	3	date:2023-09-08|face:date	
