Artist	Venue	Date	Venue URL
Robert Glasper	The Birchmere	Tuesday, August 25, 2026	http://www.birchmere.com/calendar/
Marcus Mitchell - Smooth Jazz Summer Sax Series - Recording Release	Blues Alley	Wednesday, August 26, 2026	https://wl.seetickets.us/bluesalley
Gregory Alan Isakov, National Symphony Orchestra, Christopher Dragon, conductor	Filene Center at Wolf Trap	Wednesday, August 26, 2026	https://www.wolftrap.org/calendar
Kate Cosentino, Marilyn Hucek, Jeff Toth	Pie Shop DC	Wednesday, August 26, 2026	https://www.facebook.com/pg/pieshopdc/events/
Brooklyn Vegan Presents: Swervedriver raise at 35	The Atlantis	Wednesday, August 26, 2026	https://theatlantis.com/
Tiffany Day - Halo Tour - Moved from The Atlantis	9:30 Club	Thursday, August 27, 2026	http://www.930.com/#upcoming-shows-container
Harry Potter and the Sorcerer's Stone™ in Concert, National Symphony Orchestra	Filene Center at Wolf Trap	Thursday, August 27, 2026	https://www.wolftrap.org/calendar
Chatham County Line	Jammin Java	Thursday, August 27, 2026	http://jamminjava.com/
Therapy Gecko	Miracle Theatre	Thursday, August 27, 2026	https://themiracletheatre.com/event-category/live-events/
Blacktop Mojo, Seven Year Witch, Bitter Luck	Pearl Street Warehouse	Thursday, August 27, 2026	http://www.pearlstreetwarehouse.com/
Mustard Service, Pity Party (Girls Club), Manwolves, Chicano Mosh	Union Stage	Thursday, August 27, 2026	https://www.unionstagepresents.com/
Earlybirds Club	9:30 Club	Friday, August 28, 2026	http://www.930.com/#upcoming-shows-container
Super Art Fight, with special musical guest Hue	Black Cat	Friday, August 28, 2026	http://www.blackcatdc.com/schedule.html
Kim Waters	Blues Alley	Friday, August 28, 2026	https://wl.seetickets.us/bluesalley
Tedeschi Trucks Band, Lukas Nelson, Future Soul 2026 Tour	Filene Center at Wolf Trap	Friday, August 28, 2026	https://www.wolftrap.org/calendar
Live Music: Princess Taft Album Release Show	Galactic Panther Art Gallery	Friday, August 28, 2026	https://www.eventbrite.com/o/galactic-panther-art-gallery-43341158153
Great Northern Out of DC - A Tribute to The Greatful Dead	Jammin Java	Friday, August 28, 2026	http://jamminjava.com/
Stringtown	Mayan Monkey Brewing Co	Friday, August 28, 2026	https://www.mayanmonkeybrewingco.com/music
Chxrry Presents: The Ego Tour	Pearl Street Warehouse	Friday, August 28, 2026	http://www.pearlstreetwarehouse.com/
Neon Habits, Flora and the Fauna, Pet Names	Pie Shop DC	Friday, August 28, 2026	https://www.facebook.com/pg/pieshopdc/events/
Römper Rüme @ StarrHill Biergarten	Starr Hill Tysons	Friday, August 28, 2026	https://www.starrhilltysons.com/events
Raheem Devaughn	The Birchmere	Friday, August 28, 2026	http://www.birchmere.com/calendar/
Ariel Posen	The Hamilton	Friday, August 28, 2026	http://live.thehamiltondc.com/calendar/
Jimmie's Chicken Shack	The State Theatre	Friday, August 28, 2026	http://www.thestatetheatre.com/events/upcoming_events.xml
Dess Dior	Union Stage	Friday, August 28, 2026	https://www.unionstagepresents.com/
Bop To The Top	Union Stage	Friday, August 28, 2026	https://www.unionstagepresents.com/
Earlybirds Club	9:30 Club	Saturday, August 29, 2026	http://www.930.com/#upcoming-shows-container
Eighties Mayhem, End of Summer 80's Dance Party, w/ DJs Steve Ep and Missguided	Black Cat	Saturday, August 29, 2026	http://www.blackcatdc.com/schedule.html
Kim Waters	Blues Alley	Saturday, August 29, 2026	https://wl.seetickets.us/bluesalley
William Black: The Shadow Realm Tour	Echostage	Saturday, August 29, 2026	https://echostage.com/all-events/
Tedeschi Trucks Band, Lukas Nelson, Future Soul 2026 Tour	Filene Center at Wolf Trap	Saturday, August 29, 2026	https://www.wolftrap.org/calendar
Oliver Koletzki (Stil vor Talent, Light My Fire | Berlin) b2b Frida Darko (Tipping Point, Stil vor Talent | Berlin)	Flash	Saturday, August 29, 2026	http://www.flashdc.com/
Live Music: Sleep Destroyer W, Local bands TBA	Galactic Panther Art Gallery	Saturday, August 29, 2026	https://www.eventbrite.com/o/galactic-panther-art-gallery-43341158153
A Thousand Horses	Jammin Java	Saturday, August 29, 2026	http://jamminjava.com/
Zydeco Jed	Mayan Monkey Brewing Co	Saturday, August 29, 2026	https://www.mayanmonkeybrewingco.com/music
Mr Henry's 60th Anniversary Gala	Mr Henry's Restaurant	Saturday, August 29, 2026	http://www.mrhenrysdc.com/calendar/
The Cassaday Concoction, Femi and the Foundation, Brendan Lane & The Sugar Packets	Pearl Street Warehouse	Saturday, August 29, 2026	http://www.pearlstreetwarehouse.com/
End of Summer Dark Music Night, Feyleux, Winter Sect, Talking to Shadows	Pie Shop DC	Saturday, August 29, 2026	https://www.facebook.com/pg/pieshopdc/events/
Res – “How I Do” 25th Anniversary [Live]	Songbyrd DC	Saturday, August 29, 2026	http://www.songbyrddc.com/events/
Maria Grand	Takoma Station Tavern	Saturday, August 29, 2026	https://www.takomastation.com/
Flashband Warped Tour Showcase	The Atlantis	Saturday, August 29, 2026	https://theatlantis.com/
Kail Lowry: Fatherless Behavior Tour	The Fillmore Silver Spring	Saturday, August 29, 2026	http://www.fillmoresilverspring.com/
Arlo Parks - Desire Tour	The Howard Theatre	Saturday, August 29, 2026	https://www.thehowardtheatre.com/
Adrenalize - The Ultimate Def Leppard Experience	The State Theatre	Saturday, August 29, 2026	http://www.thestatetheatre.com/events/upcoming_events.xml
Kontrolled Khaos Band - Outside All Summer	Union Stage	Saturday, August 29, 2026	https://www.unionstagepresents.com/
Kim Waters	Blues Alley	Sunday, August 30, 2026	https://wl.seetickets.us/bluesalley
James Taylor & His All-Star Band	Filene Center at Wolf Trap	Sunday, August 30, 2026	https://www.wolftrap.org/calendar
The Missing Peace x Blanket, Day Aches	Songbyrd DC	Sunday, August 30, 2026	http://www.songbyrddc.com/events/
Meltt, Los Eclipses	The Atlantis	Sunday, August 30, 2026	https://theatlantis.com/
Down: Strap It Down Tour '26	The Fillmore Silver Spring	Sunday, August 30, 2026	http://www.fillmoresilverspring.com/
Quicksand & Bane, Soul Blind	9:30 Club	Monday, August 31, 2026	http://www.930.com/#upcoming-shows-container
Marcus Mitchell Presents Ron Ward Jr. & Friends - Emerging Artist Mondays	Blues Alley	Monday, August 31, 2026	https://wl.seetickets.us/bluesalley
Parrotfish, Snorkeler, Campanula	DC9	Monday, August 31, 2026	https://www.dc9.club/events
Solya, Tele Novella	The Atlantis	Monday, August 31, 2026	https://theatlantis.com/
slayr - Half Blood Tour	The Fillmore Silver Spring	Monday, August 31, 2026	http://www.fillmoresilverspring.com/
Henry Moodie – Mood Swings World Tour, Band of Silver	Union Stage	Monday, August 31, 2026	https://www.unionstagepresents.com/
Mike D 5d	9:30 Club	Tuesday, September 1, 2026	http://www.930.com/#upcoming-shows-container
John Lamkin II's "Birthday Celebration"	Blues Alley	Tuesday, September 1, 2026	https://wl.seetickets.us/bluesalley
James Taylor & His All-Star Band	Filene Center at Wolf Trap	Tuesday, September 1, 2026	https://www.wolftrap.org/calendar
Citizen - Halcyon Blues	The Fillmore Silver Spring	Tuesday, September 1, 2026	http://www.fillmoresilverspring.com/
Ryan Hanseler featuring Gabrielle Cavassa	Blues Alley	Wednesday, September 2, 2026	https://wl.seetickets.us/bluesalley
Emarosa, Veaux, slo/tide, dreamfone	DC9	Wednesday, September 2, 2026	https://www.dc9.club/events
James Taylor & His All-Star Band	Filene Center at Wolf Trap	Wednesday, September 2, 2026	https://www.wolftrap.org/calendar
Omar Courtz - Por Si MAÑANA No Estoy Usa Tour	MGM National Harbor	Wednesday, September 2, 2026	https://www.mgmnationalharbor.com/en/entertainment/the-theater.html#/Entertainment%20Calendar
Rezn - Cycles in the Infinite Dream Tour, Lockstep, Solvent	Pearl Street Warehouse	Wednesday, September 2, 2026	http://www.pearlstreetwarehouse.com/
Dirt Champ, little a, Petrichor	Pie Shop DC	Wednesday, September 2, 2026	https://www.facebook.com/pg/pieshopdc/events/
The Monsters	Quarry House Tavern	Wednesday, September 2, 2026	https://www.quarryhousetavern.com/music
The Wailin’ Jennys	The Birchmere	Wednesday, September 2, 2026	http://www.birchmere.com/calendar/
DC Jazz Fest	The Hamilton	Wednesday, September 2, 2026	http://live.thehamiltondc.com/calendar/
Herm Hopkins and His "Big Soul Band"	Blues Alley	Thursday, September 3, 2026	https://wl.seetickets.us/bluesalley
Lucki	Echostage	Thursday, September 3, 2026	https://echostage.com/all-events/
Squeeze, special guest Adam Ant	Filene Center at Wolf Trap	Thursday, September 3, 2026	https://www.wolftrap.org/calendar
Huzzah! Better Said Than Done's 15th Anniversary Storytelling Show	Jammin Java	Thursday, September 3, 2026	http://jamminjava.com/
Radish & 65 North Pickers, 65 North Pickers	Pearl Street Warehouse	Thursday, September 3, 2026	http://www.pearlstreetwarehouse.com/
Free Bluegrass Night, Tornado Rose	Quarry House Tavern	Thursday, September 3, 2026	https://www.quarryhousetavern.com/music
Big D & The Kids Table, Matamoska!	Songbyrd DC	Thursday, September 3, 2026	http://www.songbyrddc.com/events/
Fox N' Vead - Playing The Game Tour, The Smokes	The Atlantis	Thursday, September 3, 2026	https://theatlantis.com/
The Wailin’ Jennys	The Birchmere	Thursday, September 3, 2026	http://www.birchmere.com/calendar/
Junkyard Band	The Hamilton	Thursday, September 3, 2026	http://live.thehamiltondc.com/calendar/
Elefante: Tour 30 Aniversario!	The State Theatre	Thursday, September 3, 2026	http://www.thestatetheatre.com/events/upcoming_events.xml
Grupo Frontera - Triste Pero Bien C*bron Tour	EagleBank Arena	Friday, September 4, 2026	https://www.eaglebankarena.com/events
Unreal North America Tour	Echostage	Friday, September 4, 2026	https://echostage.com/all-events/
Jerry Garcia Symphonic Celebration, National Symphony Orchestra	Filene Center at Wolf Trap	Friday, September 4, 2026	https://www.wolftrap.org/calendar
An Evening with The Nighthawks	Jammin Java	Friday, September 4, 2026	http://jamminjava.com/
Bobby Thompson	Mayan Monkey Brewing Co	Friday, September 4, 2026	https://www.mayanmonkeybrewingco.com/music
Void & Phantom – Empire Of Blood 2 Tour	Songbyrd DC	Friday, September 4, 2026	http://www.songbyrddc.com/events/
Social Distortion, Descendents, The Chats	The Anthem	Friday, September 4, 2026	http://www.theanthemdc.com/calendar/
The Wailin’ Jennys	The Birchmere	Friday, September 4, 2026	http://www.birchmere.com/calendar/
Jinx Proof 30th Anniversary with Trapped Under Ice, Youth of Today, Damnation A.d., The Final Agony, Damnation A.d., The Final Agony, Posición Unida	The Howard Theatre	Friday, September 4, 2026	https://www.thehowardtheatre.com/
Yoi Toki - A Future Funk/Vaporwave Party feat. Saint Pepsi, GreenTeaWasted, Faith in the Glitch	Union Stage	Friday, September 4, 2026	https://www.unionstagepresents.com/
Blackberry Smoke: 25th Anniversary Tour 2026	Capital One Hall	Saturday, September 5, 2026	
Victoryland, Drook	DC9	Saturday, September 5, 2026	https://www.dc9.club/events
Hugel	Echostage	Saturday, September 5, 2026	https://echostage.com/all-events/
Hook in Concert, National Symphony Orchestra	Filene Center at Wolf Trap	Saturday, September 5, 2026	https://www.wolftrap.org/calendar
Rawhoney, Kevin Bull Jr., Sweet Fruits	Jammin Java	Saturday, September 5, 2026	http://jamminjava.com/
Bad Influence	Mayan Monkey Brewing Co	Saturday, September 5, 2026	https://www.mayanmonkeybrewingco.com/music
DC JazzFest, José André Quartet, Hannah Marks, Kenny Rittenhouse, Vilem Spilka, Fran Vilema, Son Cubano Subterraneo	Pearl Street Warehouse	Saturday, September 5, 2026	http://www.pearlstreetwarehouse.com/
John Cafferty & The Beaver Brown Band	The Birchmere	Saturday, September 5, 2026	http://www.birchmere.com/calendar/
Elevation Rhythm - Washed Tour	The Fillmore Silver Spring	Saturday, September 5, 2026	http://www.fillmoresilverspring.com/
Feeling 22: A Tribute to Taylor Swift	The State Theatre	Saturday, September 5, 2026	http://www.thestatetheatre.com/events/upcoming_events.xml
DC JazzFest presents: DC JazzPrix Finals, Luther S. Alison & Poiesis, Amina Scott Quintet, Bokani Dyer Trio, James Fernando Trio	Union Stage	Saturday, September 5, 2026	https://www.unionstagepresents.com/
DC JazzFest, Pureum Jin Ensemble, Next Jazz Legacy, Brandon Woody's Upendo	Union Stage	Saturday, September 5, 2026	https://www.unionstagepresents.com/
Get The Led Out	Warner Theatre	Saturday, September 5, 2026	http://www.warnertheatredc.com/
Ricardo Montaner: El Ultimo Regreso Tour	EagleBank Arena	Sunday, September 6, 2026	https://www.eaglebankarena.com/events
Shreya Ghoshal, The Unstoppable Tour	Filene Center at Wolf Trap	Sunday, September 6, 2026	https://www.wolftrap.org/calendar
DC JazzFest, Charles Rahmat Woods, Alfred Yun, Emmet Cohen Jam	Pearl Street Warehouse	Sunday, September 6, 2026	http://www.pearlstreetwarehouse.com/
7th Annual Danny Gatton Birthday Celebration	The Birchmere	Sunday, September 6, 2026	http://www.birchmere.com/calendar/
Elevation Rhythm - Washed Tour	The Fillmore Silver Spring	Sunday, September 6, 2026	http://www.fillmoresilverspring.com/
DC JazzFest, Shacara Rogers Gospel Hour, Elsa Nilsson - Band Of Pulses, Domas Zeromskas, Luke Stewart Silt Trio, Felix Contreras	Union Stage	Sunday, September 6, 2026	https://www.unionstagepresents.com/
Channel Tres - The Enigma Tour, Zainab	9:30 Club	Monday, September 7, 2026	http://www.930.com/#upcoming-shows-container
An Evening With Celtic Thunder 2026: Celebrate Your Favorite Songs	Warner Theatre	Monday, September 7, 2026	http://www.warnertheatredc.com/
Peter Hook & The Light - North American Tour 2026	9:30 Club	Tuesday, September 8, 2026	http://www.930.com/#upcoming-shows-container
Nanny Assis Performs "Afro-Jobim" - Brazilian Jazz Series	Blues Alley	Tuesday, September 8, 2026	https://wl.seetickets.us/bluesalley
Shiner, Bursting	Pearl Street Warehouse	Tuesday, September 8, 2026	http://www.pearlstreetwarehouse.com/
Brown Horse	Songbyrd DC	Tuesday, September 8, 2026	http://www.songbyrddc.com/events/
Robyn – The Sexistential Tour, Nourished by Time	The Anthem	Tuesday, September 8, 2026	http://www.theanthemdc.com/calendar/
Hulvey - Could Be Tonight Tour	The Fillmore Silver Spring	Tuesday, September 8, 2026	http://www.fillmoresilverspring.com/
The Callous Daoboys – Heaven Across North America, Kaonashi, Girl of Glass, Wielded Steel	Union Stage	Tuesday, September 8, 2026	https://www.unionstagepresents.com/
Daniela Soledade and Nate Najar - Love & Bossa Nova - Brazilian Jazz Series	Blues Alley	Wednesday, September 9, 2026	https://wl.seetickets.us/bluesalley
Rum Jungle	Pearl Street Warehouse	Wednesday, September 9, 2026	http://www.pearlstreetwarehouse.com/
Nice Strong Arm, Bed Maker, Mark Robinson	Quarry House Tavern	Wednesday, September 9, 2026	https://www.quarryhousetavern.com/music
Robyn – The Sexistential Tour, Nourished by Time	The Anthem	Wednesday, September 9, 2026	http://www.theanthemdc.com/calendar/
Devotchka - A Tribute to the Music of Little Miss Sunshine	The Atlantis	Wednesday, September 9, 2026	https://theatlantis.com/
Margo Price – Wild At Heart Tour, with special guest Jeremy Ivey	The Birchmere	Wednesday, September 9, 2026	http://www.birchmere.com/calendar/
Hatebreed: Summer Slaughter Tour 2026	The Fillmore Silver Spring	Wednesday, September 9, 2026	http://www.fillmoresilverspring.com/
3quency – Girls Talk Tour	The Howard Theatre	Wednesday, September 9, 2026	https://www.thehowardtheatre.com/
Trio da Paz - Brazilian Jazz Series	Blues Alley	Thursday, September 10, 2026	https://wl.seetickets.us/bluesalley
Chayanne - Bailemos Otra Vez Tour	EagleBank Arena	Thursday, September 10, 2026	https://www.eaglebankarena.com/events
Jim E. Brown	Pearl Street Warehouse	Thursday, September 10, 2026	http://www.pearlstreetwarehouse.com/
Jay Park with special guest Lngshot: Serenades & Body Rolls	The Anthem	Thursday, September 10, 2026	http://www.theanthemdc.com/calendar/
POiSON GiRL FRiEND	The Howard Theatre	Thursday, September 10, 2026	https://www.thehowardtheatre.com/
Sicard Hollow	Union Stage	Thursday, September 10, 2026	https://www.unionstagepresents.com/
Melanie C World Tour (of Spice Girls)	9:30 Club	Friday, September 11, 2026	http://www.930.com/#upcoming-shows-container
Rastapé	Black Cat	Friday, September 11, 2026	http://www.blackcatdc.com/schedule.html
Diego Figueiredo - Brazilian Jazz Series	Blues Alley	Friday, September 11, 2026	https://wl.seetickets.us/bluesalley
Rock-A-Sonics	Mayan Monkey Brewing Co	Friday, September 11, 2026	https://www.mayanmonkeybrewingco.com/music
Bandits on the Run	Songbyrd DC	Friday, September 11, 2026	http://www.songbyrddc.com/events/
Herman’s Hermits Starring Peter Noone	The Birchmere	Friday, September 11, 2026	http://www.birchmere.com/calendar/
Aldous Harding, Sam Burton	The Howard Theatre	Friday, September 11, 2026	https://www.thehowardtheatre.com/
Charlotte Sands - Satellite Tour, Yonaka, Hooked Like Helen	Union Stage	Friday, September 11, 2026	https://www.unionstagepresents.com/
Venjent	9:30 Club	Saturday, September 12, 2026	http://www.930.com/#upcoming-shows-container
Willow Avalon, Tiffany Stringer, Macy Todd	9:30 Club	Saturday, September 12, 2026	http://www.930.com/#upcoming-shows-container
Wolves Of Glendale	Black Cat	Saturday, September 12, 2026	http://www.blackcatdc.com/schedule.html
"Great Brazilian Guitars"w/ Romero Lubambo, Chico Pinheiro,Diego Figueiredo	Blues Alley	Saturday, September 12, 2026	https://wl.seetickets.us/bluesalley
Alex Cameron	Comet Ping Pong	Saturday, September 12, 2026	http://www.cometpingpong.com/livemusic/
ISOxo presents: Hardcore Diva	Echostage	Saturday, September 12, 2026	https://echostage.com/all-events/
The Jazz at Lincoln Center Orchestra with Wynton Marsalis, National Symphony Orchestra	Filene Center at Wolf Trap	Saturday, September 12, 2026	https://www.wolftrap.org/calendar
Big Sandy & His Fly-Rite Boys	Hank Dietle's Tavern	Saturday, September 12, 2026	https://www.hankdietles.net/
Ben Tufts and Friends present: Spirit of '76	Jammin Java	Saturday, September 12, 2026	http://jamminjava.com/
Film At Eleven	Mayan Monkey Brewing Co	Saturday, September 12, 2026	https://www.mayanmonkeybrewingco.com/music
Sondre Lerche	Miracle Theatre	Saturday, September 12, 2026	https://themiracletheatre.com/event-category/live-events/
Ellison K.	Mr Henry's Restaurant	Saturday, September 12, 2026	http://www.mrhenrysdc.com/calendar/
Missouri Executive Order 44	Quarry House Tavern	Saturday, September 12, 2026	https://www.quarryhousetavern.com/music
Sara Bareilles: The Good Grief Tour	The Anthem	Saturday, September 12, 2026	http://www.theanthemdc.com/calendar/
Eaglemania: The World’s Greatest Eagles Tribute Band	The Birchmere	Saturday, September 12, 2026	http://www.birchmere.com/calendar/
Streetlight Manifesto: The Presence of the Past Tour	The Fillmore Silver Spring	Saturday, September 12, 2026	http://www.fillmoresilverspring.com/
Wax, DJ Hoppa with Grieves, Grieves	Union Stage	Saturday, September 12, 2026	https://www.unionstagepresents.com/
The Fixx, Colin Blunstone (The voice of the Zombies), and Peter Asher	Warner Theatre	Saturday, September 12, 2026	http://www.warnertheatredc.com/
Little Stranger, Tropidelic, Jarv, Damn Skippy	9:30 Club	Sunday, September 13, 2026	http://www.930.com/#upcoming-shows-container
Romero Lubambo and Chico Pinheiro - Brazilian Jazz Series	Blues Alley	Sunday, September 13, 2026	https://wl.seetickets.us/bluesalley
Shearling, Brother Dragon	Comet Ping Pong	Sunday, September 13, 2026	http://www.cometpingpong.com/livemusic/
ISOxo presents: Hardcore Diva	Echostage	Sunday, September 13, 2026	https://echostage.com/all-events/
Ray LaMontagne, The Weather Station, Trouble 20th Anniversary Tour	Filene Center at Wolf Trap	Sunday, September 13, 2026	https://www.wolftrap.org/calendar
Big Sandy & His Fly-Rite Boys	Hank Dietle's Tavern	Sunday, September 13, 2026	https://www.hankdietles.net/
Daisy Chain	Jammin Java	Sunday, September 13, 2026	http://jamminjava.com/
Madame Joyce: The Purple Couch Tour	Miracle Theatre	Sunday, September 13, 2026	https://themiracletheatre.com/event-category/live-events/
Evangelia, Stolar	Pearl Street Warehouse	Sunday, September 13, 2026	http://www.pearlstreetwarehouse.com/
Death Lens, Destiny Bond	Songbyrd DC	Sunday, September 13, 2026	http://www.songbyrddc.com/events/
Sara Bareilles: The Good Grief Tour	The Anthem	Sunday, September 13, 2026	http://www.theanthemdc.com/calendar/
The Wooten Brothers	The Hamilton	Sunday, September 13, 2026	http://live.thehamiltondc.com/calendar/
Theo Croker	The Howard Theatre	Sunday, September 13, 2026	https://www.thehowardtheatre.com/
Claudio Rubio Quintet - Chilean Jazz Series	Blues Alley	Monday, September 14, 2026	https://wl.seetickets.us/bluesalley
overtonight, Tommy Ragen	DC9	Monday, September 14, 2026	https://www.dc9.club/events
Sparta, Public Opinion	Pearl Street Warehouse	Monday, September 14, 2026	http://www.pearlstreetwarehouse.com/
Arrows in Action - I Think We've Toured Here Before, Good Boy Daisy, Instant Crush	The Atlantis	Monday, September 14, 2026	https://theatlantis.com/
Adéla: The Red Bottoms Tour	9:30 Club	Tuesday, September 15, 2026	http://www.930.com/#upcoming-shows-container
Mario Wellmann Trio - Chilean Jazz Series	Blues Alley	Tuesday, September 15, 2026	https://wl.seetickets.us/bluesalley
Ryan Castro: Sende - The Last Dance Tour	Echostage	Tuesday, September 15, 2026	https://echostage.com/all-events/
John Fogerty + Steve Winwood, The Legacy Tour	Filene Center at Wolf Trap	Tuesday, September 15, 2026	https://www.wolftrap.org/calendar
Alicia Witt - Album Release Show Between Heaven and Earth (and David Lynch)	Jammin Java	Tuesday, September 15, 2026	http://jamminjava.com/
Beth Orton, Kenny Stahl	Miracle Theatre	Tuesday, September 15, 2026	https://themiracletheatre.com/event-category/live-events/
Anna Graves, Catherine Savage	Pearl Street Warehouse	Tuesday, September 15, 2026	http://www.pearlstreetwarehouse.com/
Ghostly Kisses – North America Tour 2026	Songbyrd DC	Tuesday, September 15, 2026	http://www.songbyrddc.com/events/
Angine de Poitrine	The Atlantis	Tuesday, September 15, 2026	https://theatlantis.com/
The Robert Cray Band: All Amped Up Tour 2026	The Birchmere	Tuesday, September 15, 2026	http://www.birchmere.com/calendar/
Devon Gilfillian Time Will Tell Tour, Snacktime	Union Stage	Tuesday, September 15, 2026	https://www.unionstagepresents.com/
Whitney	9:30 Club	Wednesday, September 16, 2026	http://www.930.com/#upcoming-shows-container
Cheekface, Apes Of The State	Black Cat	Wednesday, September 16, 2026	http://www.blackcatdc.com/schedule.html
Brian Urra - Chillean Jazz Series	Blues Alley	Wednesday, September 16, 2026	https://wl.seetickets.us/bluesalley
Song Of The Saints Tour with Phil Wickham	EagleBank Arena	Wednesday, September 16, 2026	https://www.eaglebankarena.com/events
A Shrewdness of Apes, Fix Your Hearts, Jerry-X	Jammin Java	Wednesday, September 16, 2026	http://jamminjava.com/
Vwillz - The Long Story Short Tour, Adam Yokum, Jgriff	Pearl Street Warehouse	Wednesday, September 16, 2026	http://www.pearlstreetwarehouse.com/
Cardinals	Songbyrd DC	Wednesday, September 16, 2026	http://www.songbyrddc.com/events/
Mari Froes	The Atlantis	Wednesday, September 16, 2026	https://theatlantis.com/
President: North American Campaign 2026	The Fillmore Silver Spring	Wednesday, September 16, 2026	http://www.fillmoresilverspring.com/
Through the Griffin Tour: Hosted by the Super Carlin Brothers	Union Stage	Wednesday, September 16, 2026	https://www.unionstagepresents.com/
oskar med k	9:30 Club	Thursday, September 17, 2026	http://www.930.com/#upcoming-shows-container
Nick Hakim	Black Cat	Thursday, September 17, 2026	http://www.blackcatdc.com/schedule.html
Sebastian Fuentes - Chilean Jazz Series	Blues Alley	Thursday, September 17, 2026	https://wl.seetickets.us/bluesalley
Pansy Division	Comet Ping Pong	Thursday, September 17, 2026	http://www.cometpingpong.com/livemusic/
Thee Sacred Souls, La Lom + The Womack Sisters, The Constellation Tour	Filene Center at Wolf Trap	Thursday, September 17, 2026	https://www.wolftrap.org/calendar
Horse Feathers	Jammin Java	Thursday, September 17, 2026	http://jamminjava.com/
Vacation Manor, Nolen Durham	Pearl Street Warehouse	Thursday, September 17, 2026	http://www.pearlstreetwarehouse.com/
Bermuda Search Party: Atlantic Adieu Tour, Miki Fiki	Songbyrd DC	Thursday, September 17, 2026	http://www.songbyrddc.com/events/
Jungle – World Tour 2026, Rio Kosta	The Anthem	Thursday, September 17, 2026	http://www.theanthemdc.com/calendar/
Tweet	The Birchmere	Thursday, September 17, 2026	http://www.birchmere.com/calendar/
Angine de Poitrine	The Lincoln Theatre	Thursday, September 17, 2026	https://www.ticketmaster.com/lincoln-theatre-tickets-washington/venue/172087
Soda Blonde	Union Stage	Thursday, September 17, 2026	https://www.unionstagepresents.com/
Ashley Cooke: The Baby Blues Tour, Timmy McKeever	9:30 Club	Friday, September 18, 2026	http://www.930.com/#upcoming-shows-container
Kim Gordon, Play Me Tour with, Bill Nace	Black Cat	Friday, September 18, 2026	http://www.blackcatdc.com/schedule.html
Claudia Acuna "Queen of Chilean Jazz" - Chilean Jazz Series	Blues Alley	Friday, September 18, 2026	https://wl.seetickets.us/bluesalley
Rad Arts Foundation Presents Mohsen Namjoo Live in Washington DC	Capital Turnaround	Friday, September 18, 2026	https://capitalturnaround.com/live-events/
Perennial	Comet Ping Pong	Friday, September 18, 2026	http://www.cometpingpong.com/livemusic/
Gareth Emery: Lsr/city	Echostage	Friday, September 18, 2026	https://echostage.com/all-events/
The Avett Brothers, Guster	Filene Center at Wolf Trap	Friday, September 18, 2026	https://www.wolftrap.org/calendar
Brian K & The Parkway Album Release, Jack the Radio, Horsehead	Jammin Java	Friday, September 18, 2026	http://jamminjava.com/
Strange Souls	Mayan Monkey Brewing Co	Friday, September 18, 2026	https://www.mayanmonkeybrewingco.com/music
The Roots	MGM National Harbor	Friday, September 18, 2026	https://www.mgmnationalharbor.com/en/entertainment/the-theater.html#/Entertainment%20Calendar
Benny G	Pearl Street Warehouse	Friday, September 18, 2026	http://www.pearlstreetwarehouse.com/
Saint Harison Presents The Ghosted Tour	Songbyrd DC	Friday, September 18, 2026	http://www.songbyrddc.com/events/
Jungle – World Tour 2026, Rio Kosta	The Anthem	Friday, September 18, 2026	http://www.theanthemdc.com/calendar/
The Secret Sisters with Caleb Elliott	The Birchmere	Friday, September 18, 2026	http://www.birchmere.com/calendar/
Dying Fetus & Sanguisugabogg	The Fillmore Silver Spring	Friday, September 18, 2026	http://www.fillmoresilverspring.com/
Chris Smither	The Hamilton	Friday, September 18, 2026	http://live.thehamiltondc.com/calendar/
Monsieur Perine - Instrucciones Para Ser Feliz Tour	The Lincoln Theatre	Friday, September 18, 2026	https://www.ticketmaster.com/lincoln-theatre-tickets-washington/venue/172087
Strangelove: The Depeche Mode Experience	The State Theatre	Friday, September 18, 2026	http://www.thestatetheatre.com/events/upcoming_events.xml
Way Dynamic, Star Moles	Union Stage	Friday, September 18, 2026	https://www.unionstagepresents.com/
Steph Tolev	9:30 Club	Saturday, September 19, 2026	http://www.930.com/#upcoming-shows-container
Culture Wars	Black Cat	Saturday, September 19, 2026	http://www.blackcatdc.com/schedule.html
Claudia Acuna "Queen of Chilean Jazz" - Chilean Jazz Series	Blues Alley	Saturday, September 19, 2026	https://wl.seetickets.us/bluesalley
Elephant Stone, The Stevenson Ranch Davidians	Comet Ping Pong	Saturday, September 19, 2026	http://www.cometpingpong.com/livemusic/
Achromatic Presents: Nooriyah	Culture DC	Saturday, September 19, 2026	https://www.culturedc.com/events
The Avett Brothers, Guster	Filene Center at Wolf Trap	Saturday, September 19, 2026	https://www.wolftrap.org/calendar
Milagro Azul	Mayan Monkey Brewing Co	Saturday, September 19, 2026	https://www.mayanmonkeybrewingco.com/music
El Ten Eleven	Pearl Street Warehouse	Saturday, September 19, 2026	http://www.pearlstreetwarehouse.com/
Don West	The Atlantis	Saturday, September 19, 2026	https://theatlantis.com/
The Wellermen	The Birchmere	Saturday, September 19, 2026	http://www.birchmere.com/calendar/
Bikini Kill	The Fillmore Silver Spring	Saturday, September 19, 2026	http://www.fillmoresilverspring.com/
